image_id,category,license,dataset_name,image_path,description,source_url,data_kind,is_external_reference
HF-JEWELRY-5255,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_247.jpg,"A delicate gold chain with a subtly textured surface, laying on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5256,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_248.jpg,"A two-tone gold chain with alternating yellow and white gold oval links, lying in a gentle curve on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5257,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_249.jpg,A close-up shot of a gold chain on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5258,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_25.jpg,A long gold necklace with alternating yellow and green gemstone medallions.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5259,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_250.jpg,"A delicate, thin gold chain necklace lies on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5260,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_251.jpg,"A long, thin, gold chain diagonally positioned against a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5261,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_252.jpg,"A close-up shot of a delicate gold snake chain necklace and bracelet set, featuring small cylindrical accents.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5262,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_253.jpg,A close-up shot of a gold twisted rope chain necklace on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5263,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_254.jpg,"A shiny gold chain with a textured, slightly oval link pattern, laying on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5264,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_255.jpg,"A delicate gold necklace with alternating small beads and elongated links, lying on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5265,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_256.jpg,A long gold necklace with a repeating diamond-shaped link pattern lies on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5266,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_257.jpg,"A long gold necklace with oval links and small decorative balls, laid out on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5267,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_258.jpg,"A long gold chain with an intricate, oval-shaped link pattern lies on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5268,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_259.jpg,A gold necklace with oval links and small floral accents lies on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5269,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_26.jpg,"A long gold chain necklace with alternating blue, black, and gold oval medallions.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5270,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_260.jpg,"A long gold necklace with a delicate, repeating diamond-shaped link pattern lies folded on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5271,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_261.jpg,"A long gold necklace with a delicate, repeating diamond-shaped link pattern lies on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5272,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_262.jpg,"A long, gold, link chain necklace laid out on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5273,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_263.jpg,"A long, gold, oval-link chain necklace lies on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5274,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_264.jpg,"A long, delicate gold necklace with small, evenly spaced spherical beads on a thin chain.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5275,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_265.jpg,"A delicate gold necklace with small, evenly spaced beads on a thin chain, lying on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5276,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_266.jpg,"A delicate gold necklace with small, textured leaf-shaped beads on a delicate chain.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5277,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_267.jpg,"A delicate gold necklace with small, evenly spaced spherical beads on a thin chain.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5278,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_268.jpg,"A delicate gold chain necklace with small, evenly spaced beads, displayed on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5279,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_269.jpg,Close-up shot of three gold and white gold rope chains lying on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5280,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_27.jpg,A long gold chain necklace adorned with alternating yellow and green gemstones.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5281,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_270.jpg,"Three delicate gold necklaces with small, evenly spaced beads and charms, lying parallel on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5282,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_271.jpg,"Two gold box chains, one slightly longer than the other, lying parallel on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5283,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_272.jpg,A close-up shot of a gold chain with a twisted design and a lobster clasp.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5284,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_273.jpg,"A close-up shot of a gold chain with a textured surface, lying on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5285,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_274.jpg,"Three gold chains with slightly varying link designs, one featuring a small diamond clasp, on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5286,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_275.jpg,A close-up shot of a gold chain with a textured surface and a lobster clasp on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5287,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_276.jpg,"A close-up shot of a gold chain with a textured, slightly flattened link pattern and a lobster clasp.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5288,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_277.jpg,A close-up shot of a gold chain with a textured surface and a lobster clasp.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5289,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_278.jpg,A close-up shot of a gold chain on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5290,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_279.jpg,"A close-up shot of a gold chain with a textured surface, lying on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5291,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_28.jpg,A long gold necklace with alternating red and clear gemstones.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5292,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_280.jpg,"A close-up shot of a gold chain necklace with a clasp, lying on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5293,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_281.jpg,"Close-up shot of a gold chain with a textured, slightly curved design, lying on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5294,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_282.jpg,"A gold chain with small, enameled rectangular accents.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5295,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_283.jpg,"Two gold rope chains, one slightly longer than the other, lie intertwined on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5296,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_284.jpg,"A close-up shot of a gold chain with a textured, slightly twisted design, lying on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5297,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_285.jpg,A close-up shot of a gold chain necklace laid flat on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5298,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_286.jpg,"A close-up shot of a gold chain with a textured surface and a lobster clasp, laid flat on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5299,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_287.jpg,Close-up shot of four gold chains with textured links and lobster clasps on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5300,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_288.jpg,"A close-up shot of a gold chain necklace with a textured surface, lying on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5301,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_289.jpg,"Close-up shot of three gleaming gold chains with a textured, patterned design, lying on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5302,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_29.jpg,"A rose gold heart-shaped necklace with a bow detail and small diamonds, on a silver chain.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5303,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_290.jpg,A close-up shot of a delicate gold beaded chain necklace with a simple clasp.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5304,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_291.jpg,"Three gold chains with a textured, slightly flattened link pattern, laid out on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5305,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_292.jpg,A gold chain with a textured surface and a lobster clasp lies on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5306,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_293.jpg,"A close-up shot of a shiny gold chain necklace with a lobster clasp, laid out on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5307,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_294.jpg,"A close-up shot of a delicate gold chain with small, textured beads, lying on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5308,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_295.jpg,A close-up shot of a gold beaded chain necklace on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5309,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_296.jpg,A close-up shot of a gold beaded chain necklace laid flat on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5310,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_297.jpg,A close-up shot of a gold chain necklace on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5311,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_298.jpg,"Close-up shot of two gold chains lying parallel, one slightly longer than the other, showcasing a textured flat design and a clasp.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5312,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_299.jpg,A close-up shot of a gold chain with a slightly textured surface and a lobster clasp.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5313,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_3.jpg,A delicate gold necklace featuring alternating round green and amber gemstones.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5314,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_30.jpg,A delicate gold necklace featuring a round amber pendant with intricate gold detailing.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5315,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_300.jpg,"A close-up shot of a gold chain with a textured, braided design, lying on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5316,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_301.jpg,"Close-up shot of two gleaming gold chains with heart-shaped clasps, intricate woven texture visible.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5317,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_302.jpg,"A close-up shot of a gold chain necklace with a lobster clasp, lying on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5318,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_303.jpg,"A close-up shot of a gold chain with a textured surface, laid out on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5319,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_304.jpg,A close-up shot of a gold box chain necklace laid flat on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5320,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_305.jpg,"A close-up shot of a gold chain necklace with a box clasp, laid flat on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5321,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_306.jpg,"A close-up shot of a gold chain necklace with a lobster clasp, lying on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5322,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_307.jpg,A close-up shot of a gold snake chain necklace on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5323,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_308.jpg,A close-up shot of a gold snake chain necklace on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5324,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_309.jpg,A close-up shot of a gold flat snake chain necklace laid out on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5325,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_31.jpg,A delicate gold necklace featuring a green cabochon gemstone pendant with a subtle floral design.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5326,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_310.jpg,"A close-up shot of a gold chain, lying on a white background, showcasing its textured design and clasp.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5327,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_311.jpg,A close-up shot of a gold chain necklace on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5328,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_312.jpg,Close-up shot of a gold herringbone chain necklace on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5329,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_313.jpg,A close-up shot of a gold chain with a lobster clasp on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5330,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_314.jpg,"Close-up shot of two gold box chains, one with a clasp, lying parallel against a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5331,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_315.jpg,A close-up shot of a gold snake chain necklace on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5332,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_316.jpg,A close-up shot of a delicate gold box chain necklace laid flat on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5333,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_317.jpg,Two gold wheat chain necklaces laid flat against a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5334,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_318.jpg,"A gleaming gold box chain necklace lies on a white background, showcasing its delicate texture and clasp.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5335,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_319.jpg,"Close-up shot of two gold chain necklaces laid flat against a white background, one slightly overlapping the other, showcasing their delicate design and clasp.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5336,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_32.jpg,A minimalist silver bar necklace with a delicate chain on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5337,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_320.jpg,A delicate gold chain necklace laid flat on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5338,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_33.jpg,"A gold necklace with a minimalist design featuring three horizontal bars, the center one encrusted with small diamonds.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5339,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_34.jpg,"A delicate silver necklace with a teardrop-shaped pendant adorned with small, clear stones.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5340,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_35.jpg,"A gold necklace spelling ""love"" with a pearl and diamond accents.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5341,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_36.jpg,A delicate gold necklace with a pear-shaped diamond pendant and small diamonds arranged in a wavy pattern along the chain.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5342,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_37.jpg,A delicate gold necklace with a diamond pendant and leaf-shaped accents.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5343,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_38.jpg,"A delicate gold necklace with swirling leaf-shaped pendants and small, sparkling gemstones.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5344,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_39.jpg,A gold paisley-shaped necklace with diamond accents on a delicate chain.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5345,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_4.jpg,A delicate gold chain necklace featuring alternating creamy white and black beads.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5346,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_40.jpg,A delicate gold necklace with small diamonds and a single pear-shaped diamond pendant.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5347,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_41.jpg,"A delicate gold necklace with marquise-cut diamonds and a pear-shaped pendant, photographed on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5348,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_42.jpg,"A delicate gold necklace adorned with sparkling diamonds, featuring a pear-shaped pendant and intricate floral detailing along the chain.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5349,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_43.jpg,A delicate gold necklace with a diamond pendant and intricate swirling design.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5350,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_44.jpg,"A delicate gold necklace with a swirling design and small diamonds, featuring a single pendant drop.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5351,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_45.jpg,"A delicate gold choker necklace adorned with small, clustered diamond-like accents.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5352,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_46.jpg,A delicate gold necklace with a diamond pendant and interwoven diamond-encrusted links.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5353,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_47.jpg,A delicate gold necklace with pearls and a pink flower pendant.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5354,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_48.jpg,A delicate gold necklace with a sunflower-inspired pendant and a single dangling diamond.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5355,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_49.jpg,"A delicate gold necklace with six small, bezel-set diamond accents evenly spaced along a thin chain.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5356,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_50.jpg,A delicate gold necklace featuring a small crown pendant with white gemstones.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5357,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_51.jpg,"A delicate gold necklace with small rose motifs and clear gemstones, on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5358,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_52.jpg,A gold necklace with a blue evil eye pendant surrounded by clear stones.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5359,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_53.jpg,"A delicate gold double-strand necklace featuring a hamsa hand and evil eye pendants, both adorned with blue and white detailing.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5360,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_54.jpg,A gold necklace with a sunburst pendant featuring a blue evil eye charm.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5361,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_55.jpg,A delicate necklace featuring a rose gold butterfly charm and a pendant with white pearls and diamonds set in rose gold and white gold.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5362,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_56.jpg,"A delicate rose gold and white gold necklace featuring a pink gemstone pendant shaped like a flower with diamond accents, and a small butterfly charm.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5363,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_57.jpg,A delicate silver necklace with a black ceramic flower pendant accented by diamonds and a small butterfly charm.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5364,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_58.jpg,A delicate rose gold and white gold necklace featuring a pearl and diamond infinity pendant with a small 'W' charm.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5365,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_59.jpg,A delicate rose gold and silver necklace featuring a pink gemstone flower pendant and a butterfly charm.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5366,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_6.jpg,"A delicate gold necklace featuring a large, light purple heart-shaped gemstone pendant.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5367,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_60.jpg,"A silver necklace with a black gemstone pendant featuring a stylized flower and infinity symbol, and a small ""M"" charm.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5368,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_61.jpg,A delicate silver necklace with a rose gold butterfly charm and a white stone flower pendant accented with diamonds.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5369,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_62.jpg,A delicate silver necklace with a pink gemstone rose pendant accented with diamonds and a small rose gold butterfly charm.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5370,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_63.jpg,Elegant black onyx and diamond pendant necklace with a delicate chain and small butterfly charm.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5371,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_64.jpg,"A delicate gold necklace with a light green gemstone pendant encircled by diamonds, featuring a small gold ""W"" charm.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
