external_id,name,category,material,plating,color,size,style,gender,stone,moq,reference_price,currency,image_url,source_url,source_name,data_kind,is_external_reference
JW-92629542-01,Stainless Steel Ring with All-Around Triangle Crystals - Gold Clear Crystal / 6,ring,stainless steel,,,,,unisex,,1,3.55,USD,https://jewena.com/static/products/de/JW-92629542/v0_f22223fc.webp,https://jewena.com/products/stainless-steel-ring-with-all-around-triangle-crystals?variant=JW-92629542-01,Jewena,external_reference,true
JW-92629542-02,Stainless Steel Ring with All-Around Triangle Crystals - Gold Clear Crystal / 7,ring,stainless steel,,,,,unisex,,1,3.55,USD,https://jewena.com/static/products/de/JW-92629542/v0_f22223fc.webp,https://jewena.com/products/stainless-steel-ring-with-all-around-triangle-crystals?variant=JW-92629542-02,Jewena,external_reference,true
JW-92629542-03,Stainless Steel Ring with All-Around Triangle Crystals - Gold Clear Crystal / 8,ring,stainless steel,,,,,unisex,,1,3.55,USD,https://jewena.com/static/products/de/JW-92629542/v0_f22223fc.webp,https://jewena.com/products/stainless-steel-ring-with-all-around-triangle-crystals?variant=JW-92629542-03,Jewena,external_reference,true
JW-92629542-04,Stainless Steel Ring with All-Around Triangle Crystals - Gold Pink Crystal / 6,ring,stainless steel,,,,,unisex,,1,3.55,USD,https://jewena.com/static/products/de/JW-92629542/0_e8849851.webp,https://jewena.com/products/stainless-steel-ring-with-all-around-triangle-crystals?variant=JW-92629542-04,Jewena,external_reference,true
JW-92629542-05,Stainless Steel Ring with All-Around Triangle Crystals - Gold Pink Crystal / 7,ring,stainless steel,,,,,unisex,,1,3.55,USD,https://jewena.com/static/products/de/JW-92629542/0_e8849851.webp,https://jewena.com/products/stainless-steel-ring-with-all-around-triangle-crystals?variant=JW-92629542-05,Jewena,external_reference,true
JW-92629542-06,Stainless Steel Ring with All-Around Triangle Crystals - Gold Pink Crystal / 8,ring,stainless steel,,,,,unisex,,1,3.55,USD,https://jewena.com/static/products/de/JW-92629542/0_e8849851.webp,https://jewena.com/products/stainless-steel-ring-with-all-around-triangle-crystals?variant=JW-92629542-06,Jewena,external_reference,true
JW-92629542-07,Stainless Steel Ring with All-Around Triangle Crystals - Silver Clear Crystal / 6,ring,stainless steel,,,,,unisex,,1,3.55,USD,https://jewena.com/static/products/de/JW-92629542/3_066f4d2e.webp,https://jewena.com/products/stainless-steel-ring-with-all-around-triangle-crystals?variant=JW-92629542-07,Jewena,external_reference,true
JW-92629542-08,Stainless Steel Ring with All-Around Triangle Crystals - Silver Clear Crystal / 7,ring,stainless steel,,,,,unisex,,1,3.55,USD,https://jewena.com/static/products/de/JW-92629542/3_066f4d2e.webp,https://jewena.com/products/stainless-steel-ring-with-all-around-triangle-crystals?variant=JW-92629542-08,Jewena,external_reference,true
JW-92629542-09,Stainless Steel Ring with All-Around Triangle Crystals - Silver Clear Crystal / 8,ring,stainless steel,,,,,unisex,,1,3.55,USD,https://jewena.com/static/products/de/JW-92629542/3_066f4d2e.webp,https://jewena.com/products/stainless-steel-ring-with-all-around-triangle-crystals?variant=JW-92629542-09,Jewena,external_reference,true
JW-3CD25AC0-01,"Heart Cluster Ring with Bezel-Set CZ, Gold-Plated Steel - White Heart CZ / 6",ring,stainless steel,gold-plated,,,,unisex,,1,3.81,USD,https://jewena.com/static/products/01/JW-3CD25AC0/v0_58815cab.webp,https://jewena.com/products/heart-cluster-ring-with-bezel-set-cz-gold-plated-steel?variant=JW-3CD25AC0-01,Jewena,external_reference,true
JW-3CD25AC0-02,"Heart Cluster Ring with Bezel-Set CZ, Gold-Plated Steel - White Heart CZ / 7",ring,stainless steel,gold-plated,,,,unisex,,1,3.81,USD,https://jewena.com/static/products/01/JW-3CD25AC0/v0_58815cab.webp,https://jewena.com/products/heart-cluster-ring-with-bezel-set-cz-gold-plated-steel?variant=JW-3CD25AC0-02,Jewena,external_reference,true
JW-3CD25AC0-03,"Heart Cluster Ring with Bezel-Set CZ, Gold-Plated Steel - White Heart CZ / 8",ring,stainless steel,gold-plated,,,,unisex,,1,3.81,USD,https://jewena.com/static/products/01/JW-3CD25AC0/v0_58815cab.webp,https://jewena.com/products/heart-cluster-ring-with-bezel-set-cz-gold-plated-steel?variant=JW-3CD25AC0-03,Jewena,external_reference,true
JW-3CD25AC0-04,"Heart Cluster Ring with Bezel-Set CZ, Gold-Plated Steel - Colorful Heart CZ / 6",ring,stainless steel,gold-plated,,,,unisex,,1,3.81,USD,https://jewena.com/static/products/01/JW-3CD25AC0/v1_1a770352.webp,https://jewena.com/products/heart-cluster-ring-with-bezel-set-cz-gold-plated-steel?variant=JW-3CD25AC0-04,Jewena,external_reference,true
JW-3CD25AC0-05,"Heart Cluster Ring with Bezel-Set CZ, Gold-Plated Steel - Colorful Heart CZ / 7",ring,stainless steel,gold-plated,,,,unisex,,1,3.81,USD,https://jewena.com/static/products/01/JW-3CD25AC0/v1_1a770352.webp,https://jewena.com/products/heart-cluster-ring-with-bezel-set-cz-gold-plated-steel?variant=JW-3CD25AC0-05,Jewena,external_reference,true
JW-3CD25AC0-06,"Heart Cluster Ring with Bezel-Set CZ, Gold-Plated Steel - Colorful Heart CZ / 8",ring,stainless steel,gold-plated,,,,unisex,,1,3.81,USD,https://jewena.com/static/products/01/JW-3CD25AC0/v1_1a770352.webp,https://jewena.com/products/heart-cluster-ring-with-bezel-set-cz-gold-plated-steel?variant=JW-3CD25AC0-06,Jewena,external_reference,true
JW-E0045DA0-01,"Square-Link Stacking Ring, 18K Gold-Plated Stainless Steel - Gold / 6",ring,stainless steel,gold-plated,,,,unisex,,1,2.18,USD,https://jewena.com/static/products/b1/JW-E0045DA0/0_717de430.webp,https://jewena.com/products/square-link-stacking-ring-18k-gold-plated-stainless-steel?variant=JW-E0045DA0-01,Jewena,external_reference,true
JW-E0045DA0-02,"Square-Link Stacking Ring, 18K Gold-Plated Stainless Steel - Gold / 8",ring,stainless steel,gold-plated,,,,unisex,,1,2.18,USD,https://jewena.com/static/products/b1/JW-E0045DA0/0_717de430.webp,https://jewena.com/products/square-link-stacking-ring-18k-gold-plated-stainless-steel?variant=JW-E0045DA0-02,Jewena,external_reference,true
JW-E0045DA0-03,"Square-Link Stacking Ring, 18K Gold-Plated Stainless Steel - Gold / 7",ring,stainless steel,gold-plated,,,,unisex,,1,2.18,USD,https://jewena.com/static/products/b1/JW-E0045DA0/0_717de430.webp,https://jewena.com/products/square-link-stacking-ring-18k-gold-plated-stainless-steel?variant=JW-E0045DA0-03,Jewena,external_reference,true
JW-E0045DA0-04,"Square-Link Stacking Ring, 18K Gold-Plated Stainless Steel - Gold / 9",ring,stainless steel,gold-plated,,,,unisex,,1,2.18,USD,https://jewena.com/static/products/b1/JW-E0045DA0/0_717de430.webp,https://jewena.com/products/square-link-stacking-ring-18k-gold-plated-stainless-steel?variant=JW-E0045DA0-04,Jewena,external_reference,true
JW-E0045DA0-05,"Square-Link Stacking Ring, 18K Gold-Plated Stainless Steel - Gold / 5",ring,stainless steel,gold-plated,,,,unisex,,1,2.18,USD,https://jewena.com/static/products/b1/JW-E0045DA0/0_717de430.webp,https://jewena.com/products/square-link-stacking-ring-18k-gold-plated-stainless-steel?variant=JW-E0045DA0-05,Jewena,external_reference,true
JW-E0045DA0-06,"Square-Link Stacking Ring, 18K Gold-Plated Stainless Steel - Gold / 10",ring,stainless steel,gold-plated,,,,unisex,,1,2.18,USD,https://jewena.com/static/products/b1/JW-E0045DA0/0_717de430.webp,https://jewena.com/products/square-link-stacking-ring-18k-gold-plated-stainless-steel?variant=JW-E0045DA0-06,Jewena,external_reference,true
JW-A8133151-01,"Signet Ring with Asymmetric Oval Face, Gold-Plated Steel - Gold / 6",ring,stainless steel,gold-plated,,,,unisex,,1,1.8,USD,https://jewena.com/static/products/59/JW-A8133151/0_7d2e7c63.webp,https://jewena.com/products/signet-ring-with-asymmetric-oval-face-gold-plated-steel?variant=JW-A8133151-01,Jewena,external_reference,true
JW-A8133151-02,"Signet Ring with Asymmetric Oval Face, Gold-Plated Steel - Gold / 7",ring,stainless steel,gold-plated,,,,unisex,,1,1.8,USD,https://jewena.com/static/products/59/JW-A8133151/0_7d2e7c63.webp,https://jewena.com/products/signet-ring-with-asymmetric-oval-face-gold-plated-steel?variant=JW-A8133151-02,Jewena,external_reference,true
JW-A8133151-03,"Signet Ring with Asymmetric Oval Face, Gold-Plated Steel - Gold / 8",ring,stainless steel,gold-plated,,,,unisex,,1,1.8,USD,https://jewena.com/static/products/59/JW-A8133151/0_7d2e7c63.webp,https://jewena.com/products/signet-ring-with-asymmetric-oval-face-gold-plated-steel?variant=JW-A8133151-03,Jewena,external_reference,true
JW-A8133151-04,"Signet Ring with Asymmetric Oval Face, Gold-Plated Steel - Gold / 9",ring,stainless steel,gold-plated,,,,unisex,,1,1.8,USD,https://jewena.com/static/products/59/JW-A8133151/0_7d2e7c63.webp,https://jewena.com/products/signet-ring-with-asymmetric-oval-face-gold-plated-steel?variant=JW-A8133151-04,Jewena,external_reference,true
JW-A8133151-05,"Signet Ring with Asymmetric Oval Face, Gold-Plated Steel - Gold / 5",ring,stainless steel,gold-plated,,,,unisex,,1,1.8,USD,https://jewena.com/static/products/59/JW-A8133151/0_7d2e7c63.webp,https://jewena.com/products/signet-ring-with-asymmetric-oval-face-gold-plated-steel?variant=JW-A8133151-05,Jewena,external_reference,true
JW-B16CC9FA-01,Seven-Color Crystal Charm Bracelet in Gold-Plated Steel - Color Crystal Gold,bracelet,stainless steel,gold-plated,,,,unisex,,1,2.38,USD,https://jewena.com/static/products/c5/JW-B16CC9FA/v0_13a52c62.webp,https://jewena.com/products/seven-color-crystal-charm-bracelet-in-gold-plated-steel?variant=JW-B16CC9FA-01,Jewena,external_reference,true
JW-187C35BF-01,Round Crystal Eternity Band Ring in Gold-Plated Stainless Steel - Gold / Clear / 4,ring,stainless steel,gold-plated,,,,unisex,,1,3.43,USD,https://jewena.com/static/products/6e/JW-187C35BF/0_96e070d1.webp,https://jewena.com/products/round-crystal-eternity-band-ring-in-gold-plated-stainless-steel?variant=JW-187C35BF-01,Jewena,external_reference,true
JW-187C35BF-02,Round Crystal Eternity Band Ring in Gold-Plated Stainless Steel - Gold / Clear / 5,ring,stainless steel,gold-plated,,,,unisex,,1,3.43,USD,https://jewena.com/static/products/6e/JW-187C35BF/0_96e070d1.webp,https://jewena.com/products/round-crystal-eternity-band-ring-in-gold-plated-stainless-steel?variant=JW-187C35BF-02,Jewena,external_reference,true
JW-187C35BF-03,Round Crystal Eternity Band Ring in Gold-Plated Stainless Steel - Gold / Clear / 6,ring,stainless steel,gold-plated,,,,unisex,,1,3.43,USD,https://jewena.com/static/products/6e/JW-187C35BF/0_96e070d1.webp,https://jewena.com/products/round-crystal-eternity-band-ring-in-gold-plated-stainless-steel?variant=JW-187C35BF-03,Jewena,external_reference,true
JW-187C35BF-04,Round Crystal Eternity Band Ring in Gold-Plated Stainless Steel - Gold / Clear / 7,ring,stainless steel,gold-plated,,,,unisex,,1,3.43,USD,https://jewena.com/static/products/6e/JW-187C35BF/0_96e070d1.webp,https://jewena.com/products/round-crystal-eternity-band-ring-in-gold-plated-stainless-steel?variant=JW-187C35BF-04,Jewena,external_reference,true
JW-187C35BF-05,Round Crystal Eternity Band Ring in Gold-Plated Stainless Steel - Gold / Clear / 8,ring,stainless steel,gold-plated,,,,unisex,,1,3.43,USD,https://jewena.com/static/products/6e/JW-187C35BF/0_96e070d1.webp,https://jewena.com/products/round-crystal-eternity-band-ring-in-gold-plated-stainless-steel?variant=JW-187C35BF-05,Jewena,external_reference,true
JW-187C35BF-06,Round Crystal Eternity Band Ring in Gold-Plated Stainless Steel - Gold / Clear / 9,ring,stainless steel,gold-plated,,,,unisex,,1,3.43,USD,https://jewena.com/static/products/6e/JW-187C35BF/0_96e070d1.webp,https://jewena.com/products/round-crystal-eternity-band-ring-in-gold-plated-stainless-steel?variant=JW-187C35BF-06,Jewena,external_reference,true
JW-187C35BF-07,Round Crystal Eternity Band Ring in Gold-Plated Stainless Steel - Gold / Clear / 10,ring,stainless steel,gold-plated,,,,unisex,,1,3.43,USD,https://jewena.com/static/products/6e/JW-187C35BF/0_96e070d1.webp,https://jewena.com/products/round-crystal-eternity-band-ring-in-gold-plated-stainless-steel?variant=JW-187C35BF-07,Jewena,external_reference,true
JW-F63B69B8-01,"Starburst Band Ring, 2 mm Gold-Plated Stainless Steel - Gold Few Starbursts / 6",ring,stainless steel,gold-plated,,,,unisex,,1,2.18,USD,https://jewena.com/static/products/0d/JW-F63B69B8/v0_f5f3232d.webp,https://jewena.com/products/starburst-band-ring-2-mm-gold-plated-stainless-steel?variant=JW-F63B69B8-01,Jewena,external_reference,true
JW-F63B69B8-02,"Starburst Band Ring, 2 mm Gold-Plated Stainless Steel - Gold Few Starbursts / 7",ring,stainless steel,gold-plated,,,,unisex,,1,2.18,USD,https://jewena.com/static/products/0d/JW-F63B69B8/v0_f5f3232d.webp,https://jewena.com/products/starburst-band-ring-2-mm-gold-plated-stainless-steel?variant=JW-F63B69B8-02,Jewena,external_reference,true
JW-F63B69B8-03,"Starburst Band Ring, 2 mm Gold-Plated Stainless Steel - Gold Few Starbursts / 8",ring,stainless steel,gold-plated,,,,unisex,,1,2.18,USD,https://jewena.com/static/products/0d/JW-F63B69B8/v0_f5f3232d.webp,https://jewena.com/products/starburst-band-ring-2-mm-gold-plated-stainless-steel?variant=JW-F63B69B8-03,Jewena,external_reference,true
JW-F63B69B8-04,"Starburst Band Ring, 2 mm Gold-Plated Stainless Steel - Gold Few Starbursts / 10",ring,stainless steel,gold-plated,,,,unisex,,1,2.18,USD,https://jewena.com/static/products/0d/JW-F63B69B8/v0_f5f3232d.webp,https://jewena.com/products/starburst-band-ring-2-mm-gold-plated-stainless-steel?variant=JW-F63B69B8-04,Jewena,external_reference,true
JW-F63B69B8-05,"Starburst Band Ring, 2 mm Gold-Plated Stainless Steel - Gold Few Starbursts / 9",ring,stainless steel,gold-plated,,,,unisex,,1,2.18,USD,https://jewena.com/static/products/0d/JW-F63B69B8/v0_f5f3232d.webp,https://jewena.com/products/starburst-band-ring-2-mm-gold-plated-stainless-steel?variant=JW-F63B69B8-05,Jewena,external_reference,true
JW-F63B69B8-06,"Starburst Band Ring, 2 mm Gold-Plated Stainless Steel - Gold Multi Starbursts / 6",ring,stainless steel,gold-plated,,,,unisex,,1,2.18,USD,https://jewena.com/static/products/0d/JW-F63B69B8/v1_61672594.webp,https://jewena.com/products/starburst-band-ring-2-mm-gold-plated-stainless-steel?variant=JW-F63B69B8-06,Jewena,external_reference,true
JW-F63B69B8-07,"Starburst Band Ring, 2 mm Gold-Plated Stainless Steel - Gold Multi Starbursts / 7",ring,stainless steel,gold-plated,,,,unisex,,1,2.18,USD,https://jewena.com/static/products/0d/JW-F63B69B8/v1_61672594.webp,https://jewena.com/products/starburst-band-ring-2-mm-gold-plated-stainless-steel?variant=JW-F63B69B8-07,Jewena,external_reference,true
JW-F63B69B8-08,"Starburst Band Ring, 2 mm Gold-Plated Stainless Steel - Gold Multi Starbursts / 8",ring,stainless steel,gold-plated,,,,unisex,,1,2.18,USD,https://jewena.com/static/products/0d/JW-F63B69B8/v1_61672594.webp,https://jewena.com/products/starburst-band-ring-2-mm-gold-plated-stainless-steel?variant=JW-F63B69B8-08,Jewena,external_reference,true
JW-F63B69B8-09,"Starburst Band Ring, 2 mm Gold-Plated Stainless Steel - Gold Multi Starbursts / 10",ring,stainless steel,gold-plated,,,,unisex,,1,2.18,USD,https://jewena.com/static/products/0d/JW-F63B69B8/v1_61672594.webp,https://jewena.com/products/starburst-band-ring-2-mm-gold-plated-stainless-steel?variant=JW-F63B69B8-09,Jewena,external_reference,true
JW-F63B69B8-10,"Starburst Band Ring, 2 mm Gold-Plated Stainless Steel - Gold Multi Starbursts / 9",ring,stainless steel,gold-plated,,,,unisex,,1,2.18,USD,https://jewena.com/static/products/0d/JW-F63B69B8/v1_61672594.webp,https://jewena.com/products/starburst-band-ring-2-mm-gold-plated-stainless-steel?variant=JW-F63B69B8-10,Jewena,external_reference,true
JW-4DA68134-01,"Eternity Ring with Marquise or Square CZ, Gold-Plated Stainless Steel - Gold Square CZ / 6",ring,stainless steel,gold-plated,,,,unisex,,1,4.31,USD,https://jewena.com/static/products/27/JW-4DA68134/v0_84316448.webp,https://jewena.com/products/eternity-ring-with-marquise-or-square-cz-gold-plated-stainless-steel?variant=JW-4DA68134-01,Jewena,external_reference,true
JW-4DA68134-02,"Eternity Ring with Marquise or Square CZ, Gold-Plated Stainless Steel - Gold Square CZ / 7",ring,stainless steel,gold-plated,,,,unisex,,1,4.31,USD,https://jewena.com/static/products/27/JW-4DA68134/v0_84316448.webp,https://jewena.com/products/eternity-ring-with-marquise-or-square-cz-gold-plated-stainless-steel?variant=JW-4DA68134-02,Jewena,external_reference,true
JW-4DA68134-03,"Eternity Ring with Marquise or Square CZ, Gold-Plated Stainless Steel - Gold Square CZ / 8",ring,stainless steel,gold-plated,,,,unisex,,1,4.31,USD,https://jewena.com/static/products/27/JW-4DA68134/v0_84316448.webp,https://jewena.com/products/eternity-ring-with-marquise-or-square-cz-gold-plated-stainless-steel?variant=JW-4DA68134-03,Jewena,external_reference,true
JW-4DA68134-04,"Eternity Ring with Marquise or Square CZ, Gold-Plated Stainless Steel - Gold Marquise CZ / 6",ring,stainless steel,gold-plated,,,,unisex,,1,4.31,USD,https://jewena.com/static/products/27/JW-4DA68134/v1_3d1c791e.webp,https://jewena.com/products/eternity-ring-with-marquise-or-square-cz-gold-plated-stainless-steel?variant=JW-4DA68134-04,Jewena,external_reference,true
JW-4DA68134-05,"Eternity Ring with Marquise or Square CZ, Gold-Plated Stainless Steel - Gold Marquise CZ / 7",ring,stainless steel,gold-plated,,,,unisex,,1,4.31,USD,https://jewena.com/static/products/27/JW-4DA68134/v1_3d1c791e.webp,https://jewena.com/products/eternity-ring-with-marquise-or-square-cz-gold-plated-stainless-steel?variant=JW-4DA68134-05,Jewena,external_reference,true
JW-4DA68134-06,"Eternity Ring with Marquise or Square CZ, Gold-Plated Stainless Steel - Gold Marquise CZ / 8",ring,stainless steel,gold-plated,,,,unisex,,1,4.31,USD,https://jewena.com/static/products/27/JW-4DA68134/v1_3d1c791e.webp,https://jewena.com/products/eternity-ring-with-marquise-or-square-cz-gold-plated-stainless-steel?variant=JW-4DA68134-06,Jewena,external_reference,true
JW-4DA68134-07,"Eternity Ring with Marquise or Square CZ, Gold-Plated Stainless Steel - Silver Square CZ / 6",ring,stainless steel,gold-plated,,,,unisex,,1,4.19,USD,https://jewena.com/static/products/27/JW-4DA68134/v2_d5309a0e.webp,https://jewena.com/products/eternity-ring-with-marquise-or-square-cz-gold-plated-stainless-steel?variant=JW-4DA68134-07,Jewena,external_reference,true
JW-4DA68134-08,"Eternity Ring with Marquise or Square CZ, Gold-Plated Stainless Steel - Silver Square CZ / 7",ring,stainless steel,gold-plated,,,,unisex,,1,4.19,USD,https://jewena.com/static/products/27/JW-4DA68134/v2_d5309a0e.webp,https://jewena.com/products/eternity-ring-with-marquise-or-square-cz-gold-plated-stainless-steel?variant=JW-4DA68134-08,Jewena,external_reference,true
JW-4DA68134-09,"Eternity Ring with Marquise or Square CZ, Gold-Plated Stainless Steel - Silver Square CZ / 8",ring,stainless steel,gold-plated,,,,unisex,,1,4.19,USD,https://jewena.com/static/products/27/JW-4DA68134/v2_d5309a0e.webp,https://jewena.com/products/eternity-ring-with-marquise-or-square-cz-gold-plated-stainless-steel?variant=JW-4DA68134-09,Jewena,external_reference,true
JW-4DA68134-10,"Eternity Ring with Marquise or Square CZ, Gold-Plated Stainless Steel - Silver Marquise CZ / 6",ring,stainless steel,gold-plated,,,,unisex,,1,4.19,USD,https://jewena.com/static/products/27/JW-4DA68134/v3_4b9f0d62.webp,https://jewena.com/products/eternity-ring-with-marquise-or-square-cz-gold-plated-stainless-steel?variant=JW-4DA68134-10,Jewena,external_reference,true
JW-4DA68134-11,"Eternity Ring with Marquise or Square CZ, Gold-Plated Stainless Steel - Silver Marquise CZ / 7",ring,stainless steel,gold-plated,,,,unisex,,1,4.19,USD,https://jewena.com/static/products/27/JW-4DA68134/v3_4b9f0d62.webp,https://jewena.com/products/eternity-ring-with-marquise-or-square-cz-gold-plated-stainless-steel?variant=JW-4DA68134-11,Jewena,external_reference,true
JW-4DA68134-12,"Eternity Ring with Marquise or Square CZ, Gold-Plated Stainless Steel - Silver Marquise CZ / 8",ring,stainless steel,gold-plated,,,,unisex,,1,4.19,USD,https://jewena.com/static/products/27/JW-4DA68134/v3_4b9f0d62.webp,https://jewena.com/products/eternity-ring-with-marquise-or-square-cz-gold-plated-stainless-steel?variant=JW-4DA68134-12,Jewena,external_reference,true
JW-974931FA-01,"Chain Bracelet & Necklace with Crystal Oval Links, Gold-Plated Steel - Gold",necklace,stainless steel,gold-plated,,,,unisex,,1,5.83,USD,https://jewena.com/static/products/07/JW-974931FA/v0_509cf4e8.webp,https://jewena.com/products/chain-bracelet-necklace-with-crystal-oval-links-gold-plated-steel?variant=JW-974931FA-01,Jewena,external_reference,true
JW-D792219D-01,"Necklace with Cowrie Shells, Starfish & Gold-Plated Steel - Gold",necklace,stainless steel,gold-plated,,,,unisex,,1,6.83,USD,https://jewena.com/static/products/36/JW-D792219D/v0_da81cd49.webp,https://jewena.com/products/necklace-with-cowrie-shells-starfish-gold-plated-steel?variant=JW-D792219D-01,Jewena,external_reference,true
JW-60DC1195-01,Jewelry Set Textured Openwork Oval Link Gold PVD Stainless Steel - Gold,jewelry,stainless steel,PVD,,,,unisex,,1,5.48,USD,https://jewena.com/static/products/3e/JW-60DC1195/v0_043c256a.webp,https://jewena.com/products/jewelry-set-textured-openwork-oval-link-gold-pvd-stainless-steel?variant=JW-60DC1195-01,Jewena,external_reference,true
JW-32A1B88B-01,"Open Ring with Four Pear-Cut CZ Halo Stones, Stainless Steel - Silver White CZ",ring,stainless steel,,,,,unisex,,1,4.66,USD,https://jewena.com/static/products/0a/JW-32A1B88B/v0_cdbb0160.webp,https://jewena.com/products/open-ring-with-four-pear-cut-cz-halo-stones-stainless-steel?variant=JW-32A1B88B-01,Jewena,external_reference,true
JW-32A1B88B-02,"Open Ring with Four Pear-Cut CZ Halo Stones, Stainless Steel - Gold White CZ",ring,stainless steel,,,,,unisex,,1,4.73,USD,https://jewena.com/static/products/0a/JW-32A1B88B/v1_b899b9dd.webp,https://jewena.com/products/open-ring-with-four-pear-cut-cz-halo-stones-stainless-steel?variant=JW-32A1B88B-02,Jewena,external_reference,true
JW-32A1B88B-04,"Open Ring with Four Pear-Cut CZ Halo Stones, Stainless Steel - Gold Blue CZ",ring,stainless steel,,,,,unisex,,1,4.73,USD,https://jewena.com/static/products/0a/JW-32A1B88B/v3_927b9a10.webp,https://jewena.com/products/open-ring-with-four-pear-cut-cz-halo-stones-stainless-steel?variant=JW-32A1B88B-04,Jewena,external_reference,true
JW-B3D961E2-01,Open-Front Geometric Loop Gold-Plated Stainless Steel Ring - Gold / 7,ring,stainless steel,gold-plated,,,,unisex,,1,3.54,USD,https://jewena.com/static/products/16/JW-B3D961E2/v0_bdec1f2b.webp,https://jewena.com/products/open-front-geometric-loop-gold-plated-stainless-steel-ring?variant=JW-B3D961E2-01,Jewena,external_reference,true
JW-B3D961E2-02,Open-Front Geometric Loop Gold-Plated Stainless Steel Ring - Gold / 8,ring,stainless steel,gold-plated,,,,unisex,,1,3.54,USD,https://jewena.com/static/products/16/JW-B3D961E2/v0_bdec1f2b.webp,https://jewena.com/products/open-front-geometric-loop-gold-plated-stainless-steel-ring?variant=JW-B3D961E2-02,Jewena,external_reference,true
JW-B3D961E2-03,Open-Front Geometric Loop Gold-Plated Stainless Steel Ring - Gold / 9,ring,stainless steel,gold-plated,,,,unisex,,1,3.54,USD,https://jewena.com/static/products/16/JW-B3D961E2/v0_bdec1f2b.webp,https://jewena.com/products/open-front-geometric-loop-gold-plated-stainless-steel-ring?variant=JW-B3D961E2-03,Jewena,external_reference,true
JW-766E52D8-01,Cross Pendant Necklace with Cubic Zirconia and Gold PVD - Silver Square Cubic Zirconia Cross Without,necklace,stainless steel,PVD,,,,unisex,,1,4.59,USD,https://jewena.com/static/products/0e/JW-766E52D8/v0_356ddb6a.webp,https://jewena.com/products/cross-pendant-necklace-with-cubic-zirconia-and-gold-pvd?variant=JW-766E52D8-01,Jewena,external_reference,true
JW-766E52D8-02,Cross Pendant Necklace with Cubic Zirconia and Gold PVD - Silver Heart Cubic Zirconia Cross Without,necklace,stainless steel,PVD,,,,unisex,,1,4.59,USD,https://jewena.com/static/products/0e/JW-766E52D8/v1_4da741d6.webp,https://jewena.com/products/cross-pendant-necklace-with-cubic-zirconia-and-gold-pvd?variant=JW-766E52D8-02,Jewena,external_reference,true
JW-766E52D8-03,Cross Pendant Necklace with Cubic Zirconia and Gold PVD - Gold Square Cubic Zirconia Cross Without,necklace,stainless steel,PVD,,,,unisex,,1,4.95,USD,https://jewena.com/static/products/0e/JW-766E52D8/v2_89d121e6.webp,https://jewena.com/products/cross-pendant-necklace-with-cubic-zirconia-and-gold-pvd?variant=JW-766E52D8-03,Jewena,external_reference,true
JW-766E52D8-04,Cross Pendant Necklace with Cubic Zirconia and Gold PVD - Gold Heart Cubic Zirconia Cross Without,necklace,stainless steel,PVD,,,,unisex,,1,4.95,USD,https://jewena.com/static/products/0e/JW-766E52D8/v3_f14ab263.webp,https://jewena.com/products/cross-pendant-necklace-with-cubic-zirconia-and-gold-pvd?variant=JW-766E52D8-04,Jewena,external_reference,true
JW-766E52D8-05,"Cross Pendant Necklace with Cubic Zirconia and Gold PVD - Gold Square Cubic Zirconia Cross With , 50 + 5 cm",necklace,stainless steel,PVD,,,,unisex,,1,5.96,USD,https://jewena.com/static/products/0e/JW-766E52D8/v4_165e4faa.webp,https://jewena.com/products/cross-pendant-necklace-with-cubic-zirconia-and-gold-pvd?variant=JW-766E52D8-05,Jewena,external_reference,true
JW-766E52D8-06,"Cross Pendant Necklace with Cubic Zirconia and Gold PVD - Gold Heart Cubic Zirconia Cross With , 50 + 5 cm",necklace,stainless steel,PVD,,,,unisex,,1,5.96,USD,https://jewena.com/static/products/0e/JW-766E52D8/v5_6554e556.webp,https://jewena.com/products/cross-pendant-necklace-with-cubic-zirconia-and-gold-pvd?variant=JW-766E52D8-06,Jewena,external_reference,true
JW-766E52D8-07,"Cross Pendant Necklace with Cubic Zirconia and Gold PVD - Silver Square Cubic Zirconia Cross With , 50 + 5 cm",necklace,stainless steel,PVD,,,,unisex,,1,5.9,USD,https://jewena.com/static/products/0e/JW-766E52D8/v6_d4b297f5.webp,https://jewena.com/products/cross-pendant-necklace-with-cubic-zirconia-and-gold-pvd?variant=JW-766E52D8-07,Jewena,external_reference,true
JW-766E52D8-08,"Cross Pendant Necklace with Cubic Zirconia and Gold PVD - Silver Heart Cubic Zirconia Cross With , 50 + 5 cm",necklace,stainless steel,PVD,,,,unisex,,1,5.9,USD,https://jewena.com/static/products/0e/JW-766E52D8/v7_38f68e37.webp,https://jewena.com/products/cross-pendant-necklace-with-cubic-zirconia-and-gold-pvd?variant=JW-766E52D8-08,Jewena,external_reference,true
JW-104780A7-01,"Drop Earrings with Paperclip Links & Curb Chains, Gold-Plated Steel - Silver",ring,stainless steel,gold-plated,,,,unisex,,1,2.51,USD,https://jewena.com/static/products/78/JW-104780A7/v0_ba8ca963.webp,https://jewena.com/products/drop-earrings-with-paperclip-links-curb-chains-gold-plated-steel?variant=JW-104780A7-01,Jewena,external_reference,true
